R1,R2,R3,R4,X,Y,barrier
C,E,E,E,A,C,38.04814610349801
D,D,A,A,B,C,38.08389248801815
D,C,A,B,A,C,38.13310370066477
D,E,A,A,A,A,38.19889889852978
D,E,D,C,A,B,38.225351207145984
D,D,D,A,B,D,38.253449172059874
D,C,D,E,A,C,38.25468497455083
A,A,D,B,A,C,38.32236032950604
E,D,B,A,A,B,38.32610230035741
E,D,A,B,A,B,38.39687701938416
C,A,E,A,A,C,38.48712100800225
C,A,E,D,A,C,38.50003605910533
D,D,D,E,A,B,38.528981970508845
A,A,E,B,A,C,38.54159184428161
D,D,C,E,B,C,38.58634777529347
D,E,C,E,A,B,38.61581459801912
E,E,C,D,A,A,38.72948039526664
E,D,A,B,A,A,38.73757783463736
A,D,B,E,A,C,38.74846649890878
C,D,E,E,B,D,38.78760638824295
D,D,E,E,A,B,38.90961899720701
C,D,C,D,A,C,38.93420261389329
D,C,D,C,A,C,38.998283133430064
E,E,C,C,A,A,39.02727276403923
E,E,E,E,A,A,39.05480603550385
C,E,E,D,A,C,39.17122100401131
D,E,C,C,A,B,39.33679539017798
A,B,C,A,A,C,39.35176769727873
D,D,E,A,A,B,39.43316733013357
D,D,A,E,A,B,39.4346754393216
D,B,D,C,A,C,39.47548526640976
A,A,E,B,A,D,39.51417257467255
E,D,C,A,A,B,39.5969810088625
A,A,C,E,A,D,39.633075698406586
D,D,B,A,B,C,39.64487742221791
E,D,D,C,A,B,39.64842145697985
D,E,A,C,A,B,39.64896239146381
D,C,E,A,A,D,39.66515800946153
D,B,E,E,A,C,39.68931476969654
C,A,E,E,A,C,39.75501674301192
C,E,E,C,A,C,39.79010934933261
E,E,D,D,A,A,39.79472880492864
A,A,D,E,A,D,39.80136585400553
E,E,A,E,A,B,39.85199372942927
D,A,C,E,A,C,39.869962221614
A,A,B,D,A,C,39.882345425181896
D,E,B,E,A,B,39.98092855726207
E,E,A,D,A,A,40.04252676221401
A,C,E,D,A,C,40.06303833324513
C,D,A,D,A,C,40.06418187070364
B,D,E,E,B,C,40.0748094413956
D,E,A,A,A,B,40.09562824415824
E,E,E,D,A,B,40.17294092167361
A,A,A,E,A,C,40.28365579547559
C,D,A,B,A,C,40.30230193322556
D,C,B,A,A,C,40.30713861809073
D,C,D,D,A,C,40.33409667112996
C,D,D,D,A,C,40.34296410221145
D,E,E,B,A,B,40.37113938241631
C,E,B,E,A,C,40.43438903725925
E,E,E,A,A,B,40.455412537425865
D,C,A,E,A,C,40.47932918686743
C,E,C,B,A,C,40.4875254458074
E,D,C,E,A,B,40.516694923217166
D,D,E,C,A,B,40.52293019805006
E,C,B,C,A,C,40.550704414339016
C,D,C,A,A,C,40.55771105894911
E,E,A,C,A,A,40.58869894516519
E,E,E,C,A,B,40.63273734169889
E,E,C,A,A,A,40.70590412997253
D,B,E,E,A,D,40.71768326906782
C,E,C,E,A,C,40.735105703160826
E,D,C,C,A,B,40.74224154387079
A,D,C,E,A,C,40.78377074207428
E,D,C,B,A,B,40.824114731808265
C,D,C,E,A,D,40.8409612447098
D,C,D,E,A,D,40.89730919523278
E,E,C,C,A,B,40.9172915999907
D,D,E,C,C,C,40.91968995856955
D,E,A,E,A,B,40.93291120619568
E,D,A,C,A,B,40.9748590561581
B,E,E,A,A,C,40.98283980571889
D,E,C,A,A,B,41.03532208019016
B,D,C,D,A,C,41.063426482501285
D,D,C,E,B,D,41.14822835980224
D,A,E,B,A,C,41.204204730339264
B,A,E,A,A,C,41.2385454422994
A,E,E,D,A,C,41.26274939387249
C,E,E,A,A,C,41.32538561682253
C,A,E,E,A,D,41.36046804084672
A,C,E,E,A,C,41.37624957506504
D,C,C,A,A,C,41.4247493210561
E,D,E,E,A,B,41.45690141558447
C,E,B,D,A,C,41.50935826834344
D,A,C,B,A,C,41.584060232928834
E,E,D,D,A,B,41.64385579258639
D,E,B,D,A,B,41.69578247707226
D,D,C,C,B,C,41.75287862656619
B,A,E,D,A,C,41.76638650476884
B,D,C,A,A,C,41.8022784068832
A,A,C,D,A,C,41.808707889136016
A,D,B,D,A,C,41.918043645818685
D,A,B,E,A,D,41.922866540460056
C,D,A,E,A,C,41.93808464996764
E,D,E,A,A,B,41.96978823637891
D,B,A,E,A,C,41.97959451521961
A,A,A,B,A,C,42.039444075327296
E,D,E,D,A,B,42.07185302575781
E,E,D,B,A,B,42.12267579428172
E,B,B,C,A,C,42.12419737858667
D,D,A,B,B,D,42.14342115146123
D,C,A,A,A,C,42.18613326713536
C,D,A,A,A,C,42.186943960423726
A,D,E,E,A,C,42.206027612827725
A,A,D,A,A,C,42.30789051105155
C,E,C,D,A,C,42.365399846124056
E,E,A,D,A,B,42.39289230440031
E,E,D,A,A,B,42.399028140971566
E,D,E,C,A,B,42.46874138943834
E,E,E,E,A,B,42.54942016078728
C,D,D,A,A,C,42.59120593449274
C,E,D,E,A,C,42.69426232613544
D,A,C,E,A,D,42.703978498964375
C,D,E,A,A,C,42.72376300298161
E,E,B,D,A,B,42.75002619971354
C,E,E,B,A,C,42.7513655691366
C,E,C,C,A,C,42.871009932167375
E,C,C,C,A,C,42.89872185931151
A,E,E,C,A,C,42.93469622012132
D,C,A,E,A,D,43.02079577436115
E,C,B,A,A,C,43.15254220649062
A,D,D,E,A,C,43.15340510407716
E,B,E,C,A,D,43.16520848246707
E,E,B,C,A,B,43.19885689607145
E,E,C,B,A,B,43.22154021650756
E,E,C,D,A,B,43.32278198629788
C,D,A,D,A,D,43.33121731939603
E,E,D,C,A,B,43.34858737219741
C,E,A,B,A,C,43.35019141006136
B,A,E,C,A,C,43.48872978716152
D,C,E,E,A,C,43.51567073418517
E,A,A,E,A,C,43.54487106624335
A,D,C,E,A,D,43.57874691909312
D,A,B,C,A,C,43.60549404043488
A,D,E,B,A,C,43.6355342425232
D,C,B,A,A,D,43.67575368913794
E,E,B,E,A,B,43.72365028119897
C,E,A,E,A,C,43.72688647805708
E,C,D,A,A,C,43.74510024994363
D,A,D,C,A,C,43.835346442954375
A,A,D,D,A,D,43.86132374708195
D,C,D,D,A,D,43.90613936027681
C,E,A,D,A,C,43.92970037890556
E,E,B,A,A,B,43.96797367647635
D,B,A,A,A,C,44.00848949397981
B,E,B,E,A,C,44.022030099851214
E,E,C,E,A,B,44.05376126036087
C,D,D,E,A,D,44.15774490537087
B,D,D,C,A,C,44.206437148629725
E,C,D,D,A,C,44.29330493113754
D,B,E,A,A,D,44.29435124417955
E,C,C,A,A,C,44.300485343168624
D,B,C,D,A,C,44.30074490747746
D,B,D,E,A,C,44.32340092797314
C,E,A,C,A,C,44.32946012376904
E,A,B,B,A,C,44.340354665885805
A,D,A,D,A,C,44.3574696341465
C,E,D,D,A,C,44.46737927648876
D,D,C,D,B,D,44.53393655550522
A,D,C,C,A,C,44.54719309998764
D,A,C,C,A,C,44.55281750323339
E,E,A,C,A,B,44.56388973462821
E,E,C,A,A,B,44.57308759093345
D,A,D,A,A,C,44.60775454258922
E,C,A,C,A,C,44.636136150378526
A,D,E,E,A,D,44.66929836242809
C,E,D,C,A,C,44.750449485361145
C,E,C,A,A,C,44.7818262762702
C,D,A,E,A,D,44.7888724250946
B,E,B,C,A,C,44.88073470914596
E,C,C,D,A,C,44.90766363010198
A,D,D,B,A,C,45.00827895787378
C,D,D,A,A,D,45.08698664967506
D,D,E,C,B,C,45.301645259563365
D,A,B,A,A,C,45.3021944218537
A,D,A,B,A,C,45.30694553198244
D,C,E,D,A,C,45.33133224953557
D,C,A,A,A,D,45.358971271707816
E,C,A,D,A,C,45.37905897851882
A,A,E,D,A,C,45.453884622015934
E,D,A,E,A,B,45.4675666139575
C,E,D,A,A,C,45.5374808857335
D,A,C,D,A,C,45.62290810157256
A,D,D,C,A,C,45.62309553608525
A,E,C,B,A,C,45.6523573408069
E,B,E,A,A,C,45.65875602733779
A,D,D,E,A,D,45.673522521925776
A,D,A,C,A,C,45.83794893602373
D,A,C,A,A,C,45.840483836537736
A,A,C,A,A,D,45.90240637731061
D,A,B,B,A,C,45.9136264681993
A,E,E,C,A,D,45.9239637895795
E,C,E,E,A,D,45.93204254105108
E,C,E,A,A,C,45.98929912902384
A,E,D,D,A,C,46.01288633597987
C,E,A,A,A,C,46.07183650560121
E,C,A,A,A,C,46.08941699607354
B,D,A,C,A,C,46.100603011261
A,E,A,D,A,C,46.11231840114021
D,A,A,B,A,C,46.11466857911519
A,D,B,A,A,C,46.1474023459813
D,A,E,E,A,C,46.51179298241839
E,C,B,A,A,D,46.52245415704301
B,E,E,C,A,C,46.58426314291624
D,D,B,E,A,C,46.61716600232146
E,D,E,A,A,C,46.6361785478674
A,D,C,A,A,C,46.71568842407278
A,D,A,E,A,D,46.73182784828536
E,C,D,A,A,D,46.74194449926102
A,D,E,B,A,D,46.770273588001984
A,E,C,C,A,C,46.78128320483654
E,E,D,E,A,B,46.78167306398159
A,D,D,D,A,D,46.79587418710905
E,A,C,C,A,C,46.81181322190013
A,E,E,B,A,C,46.832449664747536
E,D,A,C,A,C,46.85651988716195
E,A,B,D,A,C,46.86500558606627
A,E,D,B,A,C,46.968203756039735
A,D,A,D,A,D,46.99379955192504
B,E,C,A,A,C,47.00308312154383
A,E,C,D,A,C,47.01769935716725
E,A,D,C,A,C,47.03445550787664
A,A,E,E,A,D,47.04741431895593
D,A,D,C,A,D,47.09269317791682
A,D,C,D,A,D,47.09613100400678
D,D,E,B,A,C,47.14205686476426
E,C,E,C,A,C,47.23218939322644
C,E,A,E,A,D,47.321139200116455
E,C,C,A,A,D,47.41511631540569
D,A,D,A,A,D,47.4318142184281
E,C,D,D,A,D,47.49423647689298
A,E,A,B,A,C,47.53049035090897
E,A,B,A,A,C,47.5388764126926
D,D,C,E,A,C,47.56918708312868
D,A,A,D,A,C,47.64293438789637
D,A,C,C,A,D,47.77620111379801
A,D,C,C,A,D,47.78635018775114
E,D,D,C,A,C,47.81421373259324
E,B,C,D,A,C,47.86251079873464
D,C,E,E,A,D,47.90475535017333
D,A,E,E,A,D,47.97336333357558
A,D,E,A,A,C,48.01618911700853
A,E,A,C,A,C,48.11973879843416
E,A,C,A,A,C,48.20769475882457
A,E,D,C,A,C,48.21189162564495
E,A,C,D,A,C,48.21200383565105
A,A,E,D,A,D,48.24045233027765
E,B,E,A,A,D,48.24201697107934
D,A,B,D,A,D,48.25839556190618
A,A,E,C,A,C,48.32560707084424
D,D,E,C,B,D,48.358367745425824
B,E,C,E,A,C,48.41121063260161
E,B,A,D,A,C,48.43827691083271
D,A,B,A,A,D,48.4534230512722
B,E,D,A,A,C,48.47629922603064
E,C,A,D,A,D,48.55746473137725
D,D,D,D,A,C,48.57231453153271
D,A,E,D,A,C,48.75592186154525
D,A,A,B,A,D,48.78059894148336
E,C,E,D,A,C,48.87197240496169
D,A,C,A,A,D,48.87288825248756
B,E,D,D,A,C,48.89241191343421
A,D,A,C,A,D,48.91345803081203
A,D,D,C,A,D,48.95622542651844
E,C,A,A,A,D,49.01643278173875
E,A,A,D,A,C,49.07769050572684
A,D,B,A,A,D,49.29962750055748
E,C,E,A,A,D,49.32919927919662
A,E,A,A,A,C,49.40893298365251
B,E,A,A,A,C,49.473510860825705
A,D,E,C,A,C,49.8584865470856
A,D,C,A,A,D,49.87058764118643
E,A,D,C,A,D,49.87840843477356
A,E,C,A,A,C,49.8816134375496
E,A,B,D,A,D,49.91147933160569
E,B,C,A,A,C,49.91833144294102
A,E,E,B,A,D,49.919362050220485
B,E,A,C,A,C,49.951548569050885
E,A,C,C,A,D,49.96202020564432
E,A,A,C,A,C,49.97468935631999
A,E,D,B,A,D,50.01420277577854
A,D,D,A,A,D,50.02463741203382
E,B,B,A,A,C,50.05393496765243
D,D,B,E,A,D,50.06416103098172
B,E,A,B,A,C,50.1186198548193
D,D,D,E,A,C,50.12997995802776
E,D,C,A,A,D,50.32487454605945
D,E,A,C,A,D,50.34563534904012
E,A,B,A,A,D,50.37859262077446
A,E,A,B,A,D,50.38097066591078
B,E,C,A,A,D,50.40140877291749
D,A,A,D,A,D,50.4604786090279
E,A,E,D,A,C,50.525192851356806
A,D,E,A,A,D,50.57116695556832
E,B,D,A,A,C,50.63331398369796
B,E,A,D,A,C,50.63541726120747
A,E,C,B,A,D,50.68471071025545
D,D,B,D,A,C,50.78234032965817
D,E,C,A,A,D,50.898664837203846
E,A,C,A,A,D,50.96432403067734
E,A,B,B,A,D,51.06091209624329
D,D,A,E,A,C,51.10214147115102
E,D,B,D,A,C,51.17331731059461
A,E,D,C,A,D,51.219420644863625
E,A,E,C,A,C,51.227505299470415
E,A,C,D,A,D,51.23179585119465
D,A,E,D,A,D,51.59245748096331
B,E,D,A,A,D,51.80705874767902
B,E,A,E,A,C,51.88690057873551
D,D,B,A,A,C,51.90809357101416
E,C,E,D,A,D,52.434769743022365
D,D,D,C,A,C,52.450892607537774
D,D,D,A,A,C,52.504431262883216
D,D,D,E,A,D,52.61175900071108
B,E,A,A,A,D,52.670875736309405
E,A,A,C,A,D,52.76310788776907
B,D,A,E,A,D,52.898731079443856
D,D,A,C,A,C,52.99556263144892
E,A,E,D,A,D,53.132761516207935
D,D,C,B,A,D,53.539326856511686
D,D,A,E,A,D,53.82792630378664
E,A,E,B,A,C,53.85248787740257
E,A,E,C,A,D,54.581856441925225
D,D,E,A,A,C,54.6239651678207
E,E,C,C,A,C,54.66350313351237
D,D,E,E,A,C,54.82064195451327
D,E,B,B,A,C,54.87055146510195
D,D,A,B,A,D,55.05747293244787
D,D,D,A,A,D,55.56759002352409
D,D,D,D,A,D,55.83156869982382
D,E,A,B,A,C,56.15620099936286
D,D,E,C,A,C,57.01746090451198
D,D,E,A,A,D,57.36031013891999
D,D,E,E,A,D,57.67260454165184
D,D,B,D,A,D,60.00387252571157
D,D,E,C,A,D,61.00809699425228
E,E,B,C,A,D,62.39648708198323
