label,reaction,number_ts,filename_ts,energy_ts,method,number_r,filename_r,energy_r,activation,reactant
C_A_C_C_B_B,sn2,0,,,lccsd,0,,,5.753400966218653,rcu
C_A_C_C_B_D,sn2,0,,,lccsd,0,,,29.941196195272518,rcu
C_A_C_C_C_C,sn2,0,,,lccsd,0,,,19.559905902812076,rcu
C_A_C_D_A_A,sn2,0,,,lccsd,0,,,7.500803742598251,rcu
C_A_C_D_A_B,sn2,0,,,lccsd,0,,,16.706680750983598,rcu
C_A_C_D_B_B,sn2,0,,,lccsd,0,,,10.319307261938317,rcu
C_A_C_D_B_C,sn2,0,,,lccsd,0,,,17.581120861887094,rcu
C_A_C_D_B_D,sn2,0,,,lccsd,0,,,27.643507363871517,rcu
C_A_C_E_A_A,sn2,0,,,lccsd,0,,,14.575744814767212,rcu
C_A_C_E_A_B,sn2,0,,,lccsd,0,,,24.02608596466849,rcu
C_A_C_E_A_C,sn2,0,,,lccsd,0,,,35.05300485703311,rcu
C_A_C_E_B_D,sn2,0,,,lccsd,0,,,30.188483741492625,rcu
C_A_C_E_C_C,sn2,0,,,lccsd,0,,,18.56418811745764,rcu
C_A_C_E_C_D,sn2,0,,,lccsd,0,,,25.86782295267607,rcu
C_A_D_A_B_B,sn2,0,,,lccsd,0,,,7.528486005466513,rcu
C_A_D_A_B_C,sn2,0,,,lccsd,0,,,20.017300648139557,rcu
C_A_D_A_B_D,sn2,0,,,lccsd,0,,,25.554211901163587,rcu
C_A_D_A_C_B,sn2,0,,,lccsd,0,,,6.6775729116464495,rcu
C_A_D_A_C_C,sn2,0,,,lccsd,0,,,17.530122809852994,rcu
C_A_D_A_C_D,sn2,0,,,lccsd,0,,,22.41701819632232,rcu
C_A_D_B_A_A,sn2,0,,,lccsd,0,,,8.961569631148324,rcu
C_A_D_B_B_B,sn2,0,,,lccsd,0,,,14.408335211714244,rcu
C_A_D_B_B_C,sn2,0,,,lccsd,0,,,24.229728786533,rcu
C_A_D_B_B_D,sn2,0,,,lccsd,0,,,28.74570298770853,rcu
C_A_D_B_C_B,sn2,0,,,lccsd,0,,,11.985160465548544,rcu
C_A_D_B_C_C,sn2,0,,,lccsd,0,,,21.593295288294573,rcu
C_A_D_C_A_A,sn2,0,,,lccsd,0,,,9.611990061361102,rcu
C_A_D_C_A_B,sn2,0,,,lccsd,0,,,20.21340084747737,rcu
C_A_D_C_A_C,sn2,0,,,lccsd,0,,,39.26520172641163,rcu
C_A_D_C_B_A,sn2,0,,,lccsd,0,,,5.861989209526569,rcu
C_A_D_C_B_B,sn2,0,,,lccsd,0,,,14.947371465772289,rcu
C_A_D_C_B_C,sn2,0,,,lccsd,0,,,26.29920489822668,rcu
C_A_D_C_B_D,sn2,0,,,lccsd,0,,,29.613223649418963,rcu
C_A_D_C_C_B,sn2,0,,,lccsd,0,,,11.483118220362421,rcu
C_A_D_C_C_C,sn2,0,,,lccsd,0,,,23.30184090607069,rcu
C_A_D_C_C_D,sn2,0,,,lccsd,0,,,25.66471304642741,rcu
C_A_D_D_A_A,sn2,0,,,lccsd,0,,,7.1287700930408135,rcu
C_A_D_D_A_B,sn2,0,,,lccsd,0,,,17.202657782324202,rcu
C_A_D_D_A_C,sn2,0,,,lccsd,0,,,37.21552324444795,rcu
C_A_D_D_B_B,sn2,0,,,lccsd,0,,,9.897268799692137,rcu
C_A_D_D_B_C,sn2,0,,,lccsd,0,,,21.9085529767733,rcu
C_A_D_D_B_D,sn2,0,,,lccsd,0,,,27.26656391202472,rcu
C_A_D_E_B_B,sn2,0,,,lccsd,0,,,23.36652905857117,rcu
C_A_D_E_B_C,sn2,0,,,lccsd,0,,,27.813474338486856,rcu
C_A_D_E_B_D,sn2,0,,,lccsd,0,,,32.12594318385502,rcu
C_A_D_E_C_B,sn2,0,,,lccsd,0,,,20.51404445499585,rcu
C_A_D_E_C_C,sn2,0,,,lccsd,0,,,26.89113631027511,rcu
C_A_E_A_A_C,sn2,0,,,lccsd,0,,,41.39692980484206,rcu
C_A_E_A_B_A,sn2,0,,,lccsd,0,,,6.577330593139241,rcu
C_A_E_A_B_B,sn2,0,,,lccsd,0,,,14.538581141980993,rcu
C_A_E_A_B_C,sn2,0,,,lccsd,0,,,25.69573194904387,rcu
C_A_E_A_B_D,sn2,0,,,lccsd,0,,,29.943830867387554,rcu
C_A_E_B_A_A,sn2,0,,,lccsd,0,,,13.578191500724866,rcu
C_A_E_B_A_B,sn2,0,,,lccsd,0,,,32.762357814259936,rcu
C_A_E_B_B_B,sn2,0,,,lccsd,0,,,25.03177633169548,rcu
C_A_E_B_B_C,sn2,0,,,lccsd,0,,,31.35474784876884,rcu
C_A_E_B_C_A,sn2,0,,,lccsd,0,,,7.923999242931491,rcu
C_A_E_B_C_B,sn2,0,,,lccsd,0,,,19.82454237303802,rcu
C_A_E_C_A_A,sn2,0,,,lccsd,0,,,11.783644296046988,rcu
C_A_E_C_A_B,sn2,0,,,lccsd,0,,,26.712260428174247,rcu
C_A_E_D_A_A,sn2,0,,,lccsd,0,,,12.939148215855393,rcu
C_A_E_D_A_B,sn2,0,,,lccsd,0,,,28.86585474191936,rcu
C_A_E_D_A_C,sn2,0,,,lccsd,0,,,42.75364674416728,rcu
C_A_E_D_B_B,sn2,0,,,lccsd,0,,,21.024701626797572,rcu
C_A_E_D_B_C,sn2,0,,,lccsd,0,,,27.05279372141533,rcu
C_A_E_D_C_B,sn2,0,,,lccsd,0,,,19.47740601600733,rcu
C_A_E_D_C_C,sn2,0,,,lccsd,0,,,25.509508688154906,rcu
C_A_E_D_C_D,sn2,0,,,lccsd,0,,,28.66986322889968,rcu
C_A_E_E_A_A,sn2,0,,,lccsd,0,,,22.78002727864727,rcu
C_A_E_E_A_B,sn2,0,,,lccsd,0,,,31.667747255779762,rcu
C_A_E_E_A_C,sn2,0,,,lccsd,0,,,47.90873781625541,rcu
C_A_E_E_A_D,sn2,0,,,lccsd,0,,,49.64532597438456,rcu
C_A_E_E_B_B,sn2,0,,,lccsd,0,,,30.691117640595703,rcu
C_A_E_E_B_C,sn2,0,,,lccsd,0,,,34.61921605799293,rcu
C_A_E_E_B_D,sn2,0,,,lccsd,0,,,37.83461926751611,rcu
C_A_E_E_C_A,sn2,0,,,lccsd,0,,,14.845505812485024,rcu
C_A_E_E_C_B,sn2,0,,,lccsd,0,,,28.29243565824699,rcu
C_A_E_E_C_C,sn2,0,,,lccsd,0,,,34.31878494576249,rcu
C_B_A_A_A_A,sn2,0,,,lccsd,0,,,-5.657073459761431,rcu
C_B_A_A_A_B,sn2,0,,,lccsd,0,,,7.035596568354943,rcu
C_B_A_A_B_B,sn2,0,,,lccsd,0,,,1.703800616775354,rcu
C_B_A_A_B_C,sn2,0,,,lccsd,0,,,16.039709660869473,rcu
C_B_A_A_B_D,sn2,0,,,lccsd,0,,,21.617678132836033,rcu
C_B_A_A_C_C,sn2,0,,,lccsd,0,,,13.733119416314944,rcu
C_B_A_B_A_B,sn2,0,,,lccsd,0,,,8.844515087550905,rcu
C_B_A_C_A_A,sn2,0,,,lccsd,0,,,-3.4425861680602274,rcu
C_B_A_C_B_B,sn2,0,,,lccsd,0,,,7.942187164420709,rcu
C_B_A_C_B_C,sn2,0,,,lccsd,0,,,20.190864878033448,rcu
C_B_A_C_C_C,sn2,0,,,lccsd,0,,,17.878700948822672,rcu
C_B_A_E_A_A,sn2,0,,,lccsd,0,,,5.34516346599094,rcu
C_B_C_A_A_B,sn2,0,,,lccsd,0,,,7.9222619254883275,rcu
C_B_C_D_A_A,sn2,0,,,lccsd,0,,,-3.308076028930259,rcu
C_B_D_A_A_B,sn2,0,,,lccsd,0,,,14.530331299211106,rcu
C_B_D_A_C_C,sn2,0,,,lccsd,0,,,18.20641316411516,rcu
C_B_D_E_A_C,sn2,0,,,lccsd,0,,,36.480999794214135,rcu
C_B_E_A_A_A,sn2,0,,,lccsd,0,,,-2.344289350167469,rcu
C_B_E_B_A_C,sn2,0,,,lccsd,0,,,29.15988526647584,rcu
C_C_A_A_B_A,sn2,0,,,lccsd,0,,,-8.548785743877474,rcu
C_C_A_A_B_B,sn2,0,,,lccsd,0,,,2.3508538763913087,rcu
C_C_A_A_B_C,sn2,0,,,lccsd,0,,,15.100660788687561,rcu
C_C_A_A_B_D,sn2,0,,,lccsd,0,,,18.749268626252533,rcu
C_C_A_B_A_C,sn2,0,,,lccsd,0,,,29.770087496910552,rcu
C_C_A_B_B_C,sn2,0,,,lccsd,0,,,18.647159172208372,rcu
C_C_A_C_A_A,sn2,0,,,lccsd,0,,,0.284439726712334,rcu
C_C_A_C_A_B,sn2,0,,,lccsd,0,,,13.483612857604358,rcu
C_C_A_C_B_A,sn2,0,,,lccsd,0,,,17.724898354585488,rcu
C_C_A_C_B_B,sn2,0,,,lccsd,0,,,7.180463913764122,rcu
C_C_A_C_B_C,sn2,0,,,lccsd,0,,,17.743154032655667,rcu
C_C_A_D_A_A,sn2,0,,,lccsd,0,,,-1.2717985855206115,rcu
C_C_A_D_A_B,sn2,0,,,lccsd,0,,,11.991701664567609,rcu
C_C_A_D_A_C,sn2,0,,,lccsd,0,,,28.391958398673488,rcu
C_C_A_D_B_D,sn2,0,,,lccsd,0,,,19.110767593613442,rcu
C_C_A_D_C_C,sn2,0,,,lccsd,0,,,14.83605669622074,rcu
C_C_A_E_A_A,sn2,0,,,lccsd,0,,,7.380760765592308,rcu
C_C_A_E_A_C,sn2,0,,,lccsd,0,,,31.926565768394624,rcu
C_C_A_E_B_B,sn2,0,,,lccsd,0,,,10.657144772975084,rcu
C_C_A_E_B_C,sn2,0,,,lccsd,0,,,21.09390221219375,rcu
C_C_A_E_B_D,sn2,0,,,lccsd,0,,,23.867813059789565,rcu
C_C_A_E_C_A,sn2,0,,,lccsd,0,,,25.177836048653283,rcu
C_C_B_A_B_B,sn2,0,,,lccsd,0,,,7.1349652920619855,rcu
C_C_B_A_B_C,sn2,0,,,lccsd,0,,,16.75460264310577,rcu
C_C_B_C_B_B,sn2,0,,,lccsd,0,,,3.2076766304356394,rcu
C_C_B_E_A_C,sn2,0,,,lccsd,0,,,28.33941737774859,rcu
C_C_C_A_A_A,sn2,0,,,lccsd,0,,,0.2943927367266874,rcu
C_C_C_A_A_B,sn2,0,,,lccsd,0,,,12.953714655261813,rcu
C_C_C_A_B_B,sn2,0,,,lccsd,0,,,4.462937724949168,rcu
C_C_C_A_B_C,sn2,0,,,lccsd,0,,,12.352303092474251,rcu
C_C_C_D_B_C,sn2,0,,,lccsd,0,,,15.050314150541176,rcu
C_C_C_E_A_A,sn2,0,,,lccsd,0,,,8.585681256077482,rcu
C_C_C_E_A_B,sn2,0,,,lccsd,0,,,20.891541601836735,rcu
C_C_C_E_A_C,sn2,0,,,lccsd,0,,,29.904333739353213,rcu
C_C_D_A_A_A,sn2,0,,,lccsd,0,,,-0.5047284266706773,rcu
C_C_D_A_C_C,sn2,0,,,lccsd,0,,,12.89983289455058,rcu
C_C_D_B_B_B,sn2,0,,,lccsd,0,,,9.410773652915967,rcu
C_C_D_C_A_A,sn2,0,,,lccsd,0,,,1.235867031501555,rcu
C_C_D_D_A_A,sn2,0,,,lccsd,0,,,-1.7327697992082078,rcu
C_C_D_D_A_B,sn2,0,,,lccsd,0,,,13.467773219995156,rcu
C_C_D_D_A_C,sn2,0,,,lccsd,0,,,28.294149365891837,rcu
C_C_D_D_B_B,sn2,0,,,lccsd,0,,,7.020902718684184,rcu
C_C_D_D_B_C,sn2,0,,,lccsd,0,,,17.191372459051333,rcu
C_C_D_E_A_A,sn2,0,,,lccsd,0,,,5.5541267009664415,rcu
C_C_D_E_B_B,sn2,0,,,lccsd,0,,,17.68128358590706,rcu
C_C_D_E_B_C,sn2,0,,,lccsd,0,,,21.529672328638053,rcu
C_C_E_A_A_A,sn2,0,,,lccsd,0,,,-0.9085283608391967,rcu
C_C_E_A_A_B,sn2,0,,,lccsd,0,,,12.375212496277234,rcu
C_C_E_A_B_A,sn2,0,,,lccsd,0,,,-0.3940562148452775,rcu
C_C_E_A_B_B,sn2,0,,,lccsd,0,,,13.248313238831132,rcu
C_C_E_A_B_C,sn2,0,,,lccsd,0,,,19.409910957030412,rcu
C_C_E_C_C_B,sn2,0,,,lccsd,0,,,14.914442761768614,rcu
C_C_E_D_A_A,sn2,0,,,lccsd,0,,,6.485580184612879,rcu
C_C_E_D_B_A,sn2,0,,,lccsd,0,,,-6.053822586821451,rcu
C_C_E_E_A_A,sn2,0,,,lccsd,0,,,-1.068505018506143,rcu
C_C_E_E_A_B,sn2,0,,,lccsd,0,,,28.83919598757,rcu
C_C_E_E_B_B,sn2,0,,,lccsd,0,,,22.38900593889207,rcu
C_C_E_E_B_C,sn2,0,,,lccsd,0,,,29.915705328106085,rcu
C_D_A_A_A_B,sn2,0,,,lccsd,0,,,18.310467823419565,rcu
C_D_A_A_A_C,sn2,0,,,lccsd,0,,,37.25007056030593,rcu
C_D_A_A_B_B,sn2,0,,,lccsd,0,,,6.943516903112394,rcu
C_D_A_A_B_C,sn2,0,,,lccsd,0,,,22.171222752326546,rcu
C_D_A_A_B_D,sn2,0,,,lccsd,0,,,28.998651243258227,rcu
C_D_A_B_A_A,sn2,0,,,lccsd,0,,,12.639085360219008,rcu
C_D_A_B_B_A,sn2,0,,,lccsd,0,,,8.02267570284138,rcu
C_D_A_B_C_B,sn2,0,,,lccsd,0,,,15.726117917369983,rcu
C_D_A_C_A_B,sn2,0,,,lccsd,0,,,23.692034609590724,rcu
C_D_A_C_B_A,sn2,0,,,lccsd,0,,,3.6032876143059127,rcu
C_D_A_C_C_A,sn2,0,,,lccsd,0,,,2.4291507967342456,rcu
C_D_A_C_C_C,sn2,0,,,lccsd,0,,,25.477223757279738,rcu
C_D_A_D_A_A,sn2,0,,,lccsd,0,,,12.627494416091304,rcu
C_D_A_D_A_B,sn2,0,,,lccsd,0,,,20.633718433813847,rcu
C_D_A_D_A_C,sn2,0,,,lccsd,0,,,40.0010887484385,rcu
C_D_A_D_A_D,sn2,0,,,lccsd,0,,,44.89455343902671,rcu
C_D_A_D_B_A,sn2,0,,,lccsd,0,,,-0.3971565506970665,rcu
C_D_A_D_B_B,sn2,0,,,lccsd,0,,,9.710619388027665,rcu
C_D_A_D_B_C,sn2,0,,,lccsd,0,,,24.28327262598157,rcu
C_D_A_E_A_B,sn2,0,,,lccsd,0,,,28.19640663059689,rcu
C_D_A_E_A_C,sn2,0,,,lccsd,0,,,45.776948226920965,rcu
C_D_A_E_A_D,sn2,0,,,lccsd,0,,,49.069926554956254,rcu
C_D_A_E_B_B,sn2,0,,,lccsd,0,,,18.85291155887237,rcu
C_D_A_E_B_C,sn2,0,,,lccsd,0,,,32.31646464007811,rcu
C_D_A_E_B_D,sn2,0,,,lccsd,0,,,37.186810153573205,rcu
C_D_A_E_C_B,sn2,0,,,lccsd,0,,,20.193971382832718,rcu
C_D_A_E_C_C,sn2,0,,,lccsd,0,,,33.06359766202099,rcu
C_D_B_A_A_A,sn2,0,,,lccsd,0,,,6.434463566363224,rcu
C_D_B_A_B_C,sn2,0,,,lccsd,0,,,21.793860830564366,rcu
C_D_B_A_C_B,sn2,0,,,lccsd,0,,,8.9021650433169,rcu
C_D_B_B_B_B,sn2,0,,,lccsd,0,,,16.000164409901554,rcu
C_D_B_C_B_C,sn2,0,,,lccsd,0,,,25.64623476669274,rcu
C_D_B_D_A_B,sn2,0,,,lccsd,0,,,15.721686399826787,rcu
C_D_B_D_C_A,sn2,0,,,lccsd,0,,,-1.1625105509469296,rcu
C_D_B_E_B_A,sn2,0,,,lccsd,0,,,5.02446234546532,rcu
C_D_C_A_A_A,sn2,0,,,lccsd,0,,,9.292645476677944,rcu
C_D_C_A_A_C,sn2,0,,,lccsd,0,,,31.834813537099013,rcu
C_D_C_A_B_A,sn2,0,,,lccsd,0,,,-3.427469820422548,rcu
C_D_C_A_C_B,sn2,0,,,lccsd,0,,,6.635084430176812,rcu
C_D_C_B_A_B,sn2,0,,,lccsd,0,,,11.123743039296922,rcu
C_D_C_C_B_B,sn2,0,,,lccsd,0,,,2.977083591800344,rcu
C_D_C_C_C_A,sn2,0,,,lccsd,0,,,-14.331904991114644,rcu
C_D_C_D_A_A,sn2,0,,,lccsd,0,,,11.310565420053868,rcu
C_D_C_D_A_B,sn2,0,,,lccsd,0,,,20.58949041693405,rcu
C_D_C_D_A_C,sn2,0,,,lccsd,0,,,35.55923013118779,rcu
C_D_C_D_B_A,sn2,0,,,lccsd,0,,,0.25928549011270263,rcu
C_D_C_E_A_D,sn2,0,,,lccsd,0,,,45.35475571845336,rcu
C_D_C_E_B_B,sn2,0,,,lccsd,0,,,16.836277084358365,rcu
C_D_C_E_B_C,sn2,0,,,lccsd,0,,,26.43139500534345,rcu
C_D_C_E_C_B,sn2,0,,,lccsd,0,,,16.449908783517007,rcu
C_D_D_A_A_A,sn2,0,,,lccsd,0,,,12.244663945537074,rcu
C_D_D_A_A_B,sn2,0,,,lccsd,0,,,20.98735833864991,rcu
C_D_D_A_A_C,sn2,0,,,lccsd,0,,,39.75755038516192,rcu
C_D_D_A_A_D,sn2,0,,,lccsd,0,,,44.99937674812096,rcu
C_D_D_A_B_B,sn2,0,,,lccsd,0,,,10.658110197746558,rcu
C_D_D_A_B_C,sn2,0,,,lccsd,0,,,24.919727662774452,rcu
C_D_D_C_A_B,sn2,0,,,lccsd,0,,,24.521655208884006,rcu
C_D_D_C_B_A,sn2,0,,,lccsd,0,,,6.7353135126286325,rcu
C_D_D_D_A_A,sn2,0,,,lccsd,0,,,12.282321316886904,rcu
C_D_D_D_A_B,sn2,0,,,lccsd,0,,,21.361135600258514,rcu
C_D_D_D_B_B,sn2,0,,,lccsd,0,,,13.45836538829342,rcu
C_D_D_D_B_C,sn2,0,,,lccsd,0,,,27.34870994247655,rcu
C_D_D_E_A_A,sn2,0,,,lccsd,0,,,22.41087669082344,rcu
C_D_D_E_A_B,sn2,0,,,lccsd,0,,,31.39989448161638,rcu
C_D_D_E_A_D,sn2,0,,,lccsd,0,,,49.69189552136765,rcu
C_D_D_E_B_B,sn2,0,,,lccsd,0,,,24.646259353698234,rcu
C_D_D_E_C_B,sn2,0,,,lccsd,0,,,22.70347844205645,rcu
C_D_E_A_A_A,sn2,0,,,lccsd,0,,,10.489995091366351,rcu
C_D_E_A_A_B,sn2,0,,,lccsd,0,,,20.74373578650624,rcu
C_D_E_A_A_C,sn2,0,,,lccsd,0,,,39.12299394843122,rcu
C_D_E_A_B_B,sn2,0,,,lccsd,0,,,13.860135828312044,rcu
C_D_E_A_B_C,sn2,0,,,lccsd,0,,,26.73165493038496,rcu
C_D_E_A_B_D,sn2,0,,,lccsd,0,,,32.37234146768087,rcu
C_D_E_A_C_B,sn2,0,,,lccsd,0,,,13.698353354271164,rcu
C_D_E_A_C_C,sn2,0,,,lccsd,0,,,25.272556287137828,rcu
C_D_E_C_A_A,sn2,0,,,lccsd,0,,,15.11884573374536,rcu
C_D_E_C_B_A,sn2,0,,,lccsd,0,,,9.482304721054179,rcu
C_D_E_C_B_B,sn2,0,,,lccsd,0,,,21.605144564128477,rcu
C_D_E_C_B_C,sn2,0,,,lccsd,0,,,35.03983542542326,rcu
C_D_E_D_B_C,sn2,0,,,lccsd,0,,,32.758163214680316,rcu
C_D_E_D_C_B,sn2,0,,,lccsd,0,,,22.6513363193467,rcu
C_D_E_D_C_C,sn2,0,,,lccsd,0,,,32.284712627759745,rcu
C_E_A_A_A_B,sn2,0,,,lccsd,0,,,28.839919969759265,rcu
C_E_A_A_A_C,sn2,0,,,lccsd,0,,,47.036538656754864,rcu
C_E_A_A_B_B,sn2,0,,,lccsd,0,,,14.417549114621801,rcu
C_E_A_B_A_A,sn2,0,,,lccsd,0,,,18.952588248614763,rcu
C_E_A_B_C_A,sn2,0,,,lccsd,0,,,9.158396687235417,rcu
C_E_A_B_C_B,sn2,0,,,lccsd,0,,,17.30297466220489,rcu
C_E_A_C_A_A,sn2,0,,,lccsd,0,,,23.82762781931574,rcu
C_E_A_C_A_C,sn2,0,,,lccsd,0,,,49.49286244839861,rcu
C_E_A_C_B_A,sn2,0,,,lccsd,0,,,11.24305580289197,rcu
C_E_A_C_C_A,sn2,0,,,lccsd,0,,,8.569919541890599,rcu
C_E_A_C_C_B,sn2,0,,,lccsd,0,,,17.032509424529938,rcu
C_E_A_D_B_A,sn2,0,,,lccsd,0,,,8.555940697101912,rcu
C_E_A_D_B_B,sn2,0,,,lccsd,0,,,16.576690902493592,rcu
C_E_A_D_B_D,sn2,0,,,lccsd,0,,,24.472711954185968,rcu
C_E_A_D_C_B,sn2,0,,,lccsd,0,,,14.107194866091735,rcu
C_E_A_E_A_C,sn2,0,,,lccsd,0,,,54.02116733239245,rcu
C_E_A_E_B_A,sn2,0,,,lccsd,0,,,15.862566448123848,rcu
C_E_A_E_C_B,sn2,0,,,lccsd,0,,,21.65245229675333,rcu
C_E_B_A_A_A,sn2,0,,,lccsd,0,,,17.815129574716867,rcu
C_E_B_A_C_A,sn2,0,,,lccsd,0,,,8.319706311724289,rcu
C_E_B_A_C_B,sn2,0,,,lccsd,0,,,16.397385807349732,rcu
C_E_B_B_A_B,sn2,0,,,lccsd,0,,,28.57632429253129,rcu
C_E_B_C_B_B,sn2,0,,,lccsd,0,,,24.59371572770881,rcu
C_E_B_D_A_A,sn2,0,,,lccsd,0,,,20.725941379364663,rcu
C_E_B_D_A_B,sn2,0,,,lccsd,0,,,26.80447186051517,rcu
C_E_B_D_A_C,sn2,0,,,lccsd,0,,,45.36057918547686,rcu
C_E_B_D_B_A,sn2,0,,,lccsd,0,,,10.598535771634555,rcu
C_E_B_D_C_B,sn2,0,,,lccsd,0,,,16.099590564725965,rcu
C_E_C_A_A_A,sn2,0,,,lccsd,0,,,18.36667397275349,rcu
C_E_C_A_A_C,sn2,0,,,lccsd,0,,,39.425131414973954,rcu
C_E_C_A_B_A,sn2,0,,,lccsd,0,,,5.076809127709538,rcu
C_E_C_A_B_B,sn2,0,,,lccsd,0,,,13.928574522959911,rcu
C_E_C_A_B_C,sn2,0,,,lccsd,0,,,24.267432947361574,rcu
C_E_C_A_C_A,sn2,0,,,lccsd,0,,,2.0188938476426297,rcu
C_E_C_A_C_B,sn2,0,,,lccsd,0,,,10.107916830908467,rcu
C_E_C_B_A_A,sn2,0,,,lccsd,0,,,17.59162415471451,rcu
C_E_C_B_A_C,sn2,0,,,lccsd,0,,,42.12438486869628,rcu
C_E_C_B_B_B,sn2,0,,,lccsd,0,,,22.22052583650066,rcu
C_E_C_C_A_A,sn2,0,,,lccsd,0,,,27.685419332599626,rcu
C_E_C_C_B_B,sn2,0,,,lccsd,0,,,24.061430512874807,rcu
C_E_C_C_C_B,sn2,0,,,lccsd,0,,,20.089227381833755,rcu
C_E_C_D_A_A,sn2,0,,,lccsd,0,,,19.15570328076182,rcu
C_E_C_D_A_B,sn2,0,,,lccsd,0,,,28.84047405422195,rcu
C_E_C_D_A_C,sn2,0,,,lccsd,0,,,41.5089942767049,rcu
C_E_C_D_B_A,sn2,0,,,lccsd,0,,,7.6861563199641205,rcu
C_E_C_D_B_B,sn2,0,,,lccsd,0,,,18.494790841215,rcu
C_E_C_D_C_A,sn2,0,,,lccsd,0,,,4.358963869793399,rcu
C_E_C_D_C_B,sn2,0,,,lccsd,0,,,13.440773101093669,rcu
C_E_C_E_B_A,sn2,0,,,lccsd,0,,,12.925545443331185,rcu
C_E_C_E_B_B,sn2,0,,,lccsd,0,,,22.993052260821447,rcu
C_E_C_E_C_B,sn2,0,,,lccsd,0,,,18.72297767646766,rcu
C_E_D_A_A_A,sn2,0,,,lccsd,0,,,21.494473099086765,rcu
C_E_D_A_A_B,sn2,0,,,lccsd,0,,,30.606334335682412,rcu
C_E_D_A_A_C,sn2,0,,,lccsd,0,,,49.29112912178094,rcu
C_E_D_A_B_A,sn2,0,,,lccsd,0,,,9.02488562769635,rcu
C_E_D_A_B_B,sn2,0,,,lccsd,0,,,17.269556366666883,rcu
C_E_D_A_C_A,sn2,0,,,lccsd,0,,,5.250818497774183,rcu
C_E_D_A_C_B,sn2,0,,,lccsd,0,,,13.49447716732984,rcu
C_E_D_B_B_A,sn2,0,,,lccsd,0,,,12.403219287631645,rcu
C_E_D_B_B_B,sn2,0,,,lccsd,0,,,23.42759124390655,rcu
C_E_D_B_C_B,sn2,0,,,lccsd,0,,,17.59717917588328,rcu
C_E_D_C_A_A,sn2,0,,,lccsd,0,,,23.89372161844277,rcu
C_E_D_C_A_B,sn2,0,,,lccsd,0,,,34.15421392825668,rcu
C_E_D_C_A_C,sn2,0,,,lccsd,0,,,53.32582374869854,rcu
C_E_D_C_B_B,sn2,0,,,lccsd,0,,,25.660615943030926,rcu
C_E_D_C_C_A,sn2,0,,,lccsd,0,,,11.56163254954456,rcu
C_E_D_C_C_B,sn2,0,,,lccsd,0,,,19.64564061711053,rcu
C_E_D_C_C_C,sn2,0,,,lccsd,0,,,34.97402811759047,rcu
C_E_D_D_B_A,sn2,0,,,lccsd,0,,,11.067555090945554,rcu
C_E_D_D_B_B,sn2,0,,,lccsd,0,,,21.389099025952138,rcu
C_E_D_D_C_B,sn2,0,,,lccsd,0,,,15.337554122178929,rcu
C_E_D_E_B_A,sn2,0,,,lccsd,0,,,16.859341085275528,rcu
C_E_D_E_B_B,sn2,0,,,lccsd,0,,,32.017470044867004,rcu
C_E_D_E_C_B,sn2,0,,,lccsd,0,,,26.20715556489686,rcu
C_E_E_A_A_A,sn2,0,,,lccsd,0,,,16.442736367116858,rcu
C_E_E_A_A_B,sn2,0,,,lccsd,0,,,26.35611736376857,rcu
C_E_E_A_A_C,sn2,0,,,lccsd,0,,,41.536687116937905,rcu
C_E_E_A_B_A,sn2,0,,,lccsd,0,,,7.151290547549152,rcu
C_E_E_A_B_B,sn2,0,,,lccsd,0,,,15.914626702020588,rcu
C_E_E_B_B_B,sn2,0,,,lccsd,0,,,24.326556323385855,rcu
C_E_E_C_A_A,sn2,0,,,lccsd,0,,,20.735232597641,rcu
C_E_E_C_A_B,sn2,0,,,lccsd,0,,,29.6859171146622,rcu
C_E_E_C_A_C,sn2,0,,,lccsd,0,,,45.23058582803978,rcu
C_E_E_C_C_A,sn2,0,,,lccsd,0,,,9.00131596459397,rcu
C_E_E_C_C_B,sn2,0,,,lccsd,0,,,17.66588119340108,rcu
C_E_E_D_A_A,sn2,0,,,lccsd,0,,,20.460846299987995,rcu
C_E_E_D_A_B,sn2,0,,,lccsd,0,,,32.37191582939177,rcu
C_E_E_D_A_C,sn2,0,,,lccsd,0,,,43.172024299004974,rcu
C_E_E_D_B_A,sn2,0,,,lccsd,0,,,10.9473940834904,rcu
C_E_E_D_B_B,sn2,0,,,lccsd,0,,,23.680512305087056,rcu
C_E_E_D_C_B,sn2,0,,,lccsd,0,,,19.226873079598235,rcu
C_E_E_E_A_A,sn2,0,,,lccsd,0,,,28.147631212898034,rcu
C_E_E_E_A_C,sn2,0,,,lccsd,0,,,45.80844356668891,rcu
C_E_E_E_B_A,sn2,0,,,lccsd,0,,,16.227167154832376,rcu
C_E_E_E_B_B,sn2,0,,,lccsd,0,,,29.60130283764125,rcu
C_E_E_E_C_B,sn2,0,,,lccsd,0,,,24.66649238194394,rcu
D_A_A_A_B_A,sn2,0,,,lccsd,0,,,8.57488184949764,rcu
D_A_A_A_B_B,sn2,0,,,lccsd,0,,,10.731097027872636,rcu
D_A_A_A_C_A,sn2,0,,,lccsd,0,,,6.367787498412287,rcu
D_A_A_A_C_C,sn2,0,,,lccsd,0,,,20.720325447755663,rcu
D_A_A_A_C_D,sn2,0,,,lccsd,0,,,24.20664222186525,rcu
D_A_A_B_A_A,sn2,0,,,lccsd,0,,,17.522938061979392,rcu
